,index,val_sessions,val_total_power,val_power_median
9481,2019-05-25 09:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9482,2019-05-25 10:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9483,2019-05-25 11:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9484,2019-05-25 12:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9485,2019-05-25 13:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9486,2019-05-25 14:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9487,2019-05-25 15:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9488,2019-05-25 16:24:39+00:00,2.0,0.8929630760915551,0.44648153804577756
9489,2019-05-25 17:24:39+00:00,4.0,5.326557199359591,0.9883906898509898
9490,2019-05-25 18:24:39+00:00,4.0,8.846585291568136,0.9883906898509898
9491,2019-05-25 19:24:39+00:00,2.0,6.869803911866155,3.4349019559330776
9492,2019-05-25 20:24:39+00:00,3.0,3.5349162132383203,0.18903435838583507
9493,2019-05-25 21:24:39+00:00,3.0,3.5349162132383203,0.18903435838583507
9494,2019-05-25 22:24:39+00:00,3.0,2.7093024077072743,0.18903435838583507
9495,2019-05-25 23:24:39+00:00,3.0,2.7093024077072743,0.18903435838583507
9496,2019-05-26 00:24:39+00:00,3.0,1.384514742146636,0.18903435838583507
9497,2019-05-26 01:24:39+00:00,3.0,1.384514742146636,0.18903435838583507
9498,2019-05-26 02:24:39+00:00,3.0,1.384514742146636,0.18903435838583507
9499,2019-05-26 03:24:39+00:00,3.0,1.384514742146636,0.18903435838583507
9500,2019-05-26 04:24:39+00:00,3.0,1.384514742146636,0.18903435838583507
9501,2019-05-26 05:24:39+00:00,3.0,1.384514742146636,0.18903435838583507
9502,2019-05-26 06:24:39+00:00,4.0,3.060871436992559,0.6876991315741824
9503,2019-05-26 07:24:39+00:00,4.0,3.060871436992559,0.6876991315741824
9504,2019-05-26 08:24:39+00:00,3.0,2.871837078606724,1.1863639047625296
9505,2019-05-26 09:24:39+00:00,3.0,2.871837078606724,1.1863639047625296
9506,2019-05-26 10:24:39+00:00,3.0,2.871837078606724,1.1863639047625296
9507,2019-05-26 11:24:39+00:00,3.0,2.871837078606724,1.1863639047625296
9508,2019-05-26 12:24:39+00:00,4.0,9.045979558817805,1.4313602998042263
9509,2019-05-26 13:24:39+00:00,4.0,9.045979558817805,1.4313602998042263
9510,2019-05-26 14:24:39+00:00,4.0,9.045979558817805,1.4313602998042263
9511,2019-05-26 15:24:39+00:00,4.0,9.250041325510344,1.5333911831504956
9512,2019-05-26 16:24:39+00:00,3.0,3.075898845299262,1.1863639047625296
9513,2019-05-26 17:24:39+00:00,3.0,7.856573185148485,1.1863639047625296
9514,2019-05-26 18:24:39+00:00,3.0,7.856573185148485,1.1863639047625296
9515,2019-05-26 19:24:39+00:00,2.0,1.1954803837608008,0.5977401918804004
9516,2019-05-26 20:24:39+00:00,2.0,1.1954803837608008,0.5977401918804004
9517,2019-05-26 21:24:39+00:00,3.0,4.46908610997613,1.1863639047625296
9518,2019-05-26 22:24:39+00:00,3.0,6.4166416740833805,1.1863639047625296
9519,2019-05-26 23:24:39+00:00,4.0,9.625660095859569,2.197691163269359
9520,2019-05-27 00:24:39+00:00,5.0,8.994273547779608,1.1863639047625296
9521,2019-05-27 01:24:39+00:00,5.0,8.994273547779608,1.1863639047625296
9522,2019-05-27 02:24:39+00:00,4.0,6.762080898856921,0.7659015647680354
9523,2019-05-27 03:24:39+00:00,3.0,6.4166416740833805,1.1863639047625296
9524,2019-05-27 04:24:39+00:00,3.0,6.4166416740833805,1.1863639047625296
9525,2019-05-27 05:24:39+00:00,4.0,9.716788722609394,2.2432554766442716
9526,2019-05-27 06:24:39+00:00,4.0,6.041299074077859,1.3660177732767873
9527,2019-05-27 07:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9528,2019-05-27 08:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9529,2019-05-27 09:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9530,2019-05-27 10:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9531,2019-05-27 11:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
9532,2019-05-27 12:24:39+00:00,3.0,4.495627432286814,1.1863639047625296
